Key,Source,Note,ko,en,zh-TW,ja
MLUA_WEAPONTIERDATALOGIC_044,자쿰의 힘을 머리에 얹었다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:225,자쿰의 힘을 머리에 얹었다.,,,
MLUA_WEAPONTIERDATALOGIC_045,해적의 멋을 조금 빌려왔다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:226,해적의 멋을 조금 빌려왔다.,,,
MLUA_WEAPONTIERDATALOGIC_046,별빛과 깃털이 제법 잘 어울린다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:227,별빛과 깃털이 제법 잘 어울린다.,,,
MLUA_WEAPONTIERDATALOGIC_047,머리 위에 벨룸을 얹은 기분이다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:228,머리 위에 벨룸을 얹은 기분이다.,,,
MLUA_WEAPONTIERDATALOGIC_048,일단 끼면 뭐든 할 수 있을 것 같다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:234,일단 끼면 뭐든 할 수 있을 것 같다.,,,
MLUA_WEAPONTIERDATALOGIC_049,손끝까지 날렵해지는 느낌이다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:235,손끝까지 날렵해지는 느낌이다.,,,
MLUA_WEAPONTIERDATALOGIC_050,평범하지만 기본은 확실하다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:236,평범하지만 기본은 확실하다.,,,
MLUA_WEAPONTIERDATALOGIC_051,함장이라면 이 정도는 껴줘야 한다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:237,함장이라면 이 정도는 껴줘야 한다.,,,
MLUA_WEAPONTIERDATALOGIC_052,무공이 사용했다는 전설의 장갑.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:238,무공이 사용했다는 전설의 장갑.,,,
MLUA_WEAPONTIERDATALOGIC_053,이름은 귀엽지만 장갑은 강력하다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:239,이름은 귀엽지만 장갑은 강력하다.,,,
MLUA_WEAPONTIERDATALOGIC_054,누가 만들었는지도 모를 밋밋한 은반지.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:244,누가 만들었는지도 모를 밋밋한 은반지.,,,
MLUA_WEAPONTIERDATALOGIC_055,새벽빛을 한 조각 떼어 박아 넣었다고 한다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:245,새벽빛을 한 조각 떼어 박아 넣었다고 한다.,,,
MLUA_WEAPONTIERDATALOGIC_056,겨울에 피는 꽃을 그대로 굳혀 놓은 듯하다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:246,겨울에 피는 꽃을 그대로 굳혀 놓은 듯하다.,,,
MLUA_WEAPONTIERDATALOGIC_057,지켜주겠다는 약속이 반지 모양으로 남았다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:247,지켜주겠다는 약속이 반지 모양으로 남았다.,,,
MLUA_WEAPONTIERDATALOGIC_058,요정 여왕이 흘린 눈물이라기엔 너무 단단하다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:248,요정 여왕이 흘린 눈물이라기엔 너무 단단하다.,,,
MLUA_WEAPONTIERDATALOGIC_059,들여다보면 저쪽에서도 이쪽을 보고 있다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:249,들여다보면 저쪽에서도 이쪽을 보고 있다.,,,
MLUA_WEAPONTIERDATALOGIC_060,낡았지만 없는 것보단 낫다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:254,낡았지만 없는 것보단 낫다.,,,
MLUA_WEAPONTIERDATALOGIC_061,보기만 해도 마음이 조금 편안해진다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:255,보기만 해도 마음이 조금 편안해진다.,,,
MLUA_WEAPONTIERDATALOGIC_062,하늘을 날 수 있을 것 같지만 못 난다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:256,하늘을 날 수 있을 것 같지만 못 난다.,,,
MLUA_WEAPONTIERDATALOGIC_063,검은색이라 어디에나 잘 어울린다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:257,검은색이라 어디에나 잘 어울린다.,,,
MLUA_WEAPONTIERDATALOGIC_064,붉은 날개를 두른 듯한 망토.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:258,붉은 날개를 두른 듯한 망토.,,,
MLUA_WEAPONTIERDATALOGIC_065,푸른색이라 제법 시원해 보인다.,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:259,푸른색이라 제법 시원해 보인다.,,,
MLUA_WEAPONTIERDATALOGIC_066,나무 스태프,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:287,나무 스태프,,,
MLUA_WEAPONTIERDATALOGIC_067,아크 스태프,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:306,아크 스태프,,,
MLUA_WEAPONTIERDATALOGIC_068,공격력,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:308 | RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:343 | RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:206,공격력,,,
MLUA_WEAPONTIERDATALOGIC_069,이블윙즈,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:321,이블윙즈,,,
MLUA_WEAPONTIERDATALOGIC_070,적 100마리 처치 시 Lv.3 썬더 볼트,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:333,적 100마리 처치 시 Lv.3 썬더 볼트,,,
MLUA_WEAPONTIERDATALOGIC_071,적 100마리 처치 시 Lv.3 썬더 커터,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:334,적 100마리 처치 시 Lv.3 썬더 커터,,,
MLUA_WEAPONTIERDATALOGIC_072,적 100마리 처치 시 Lv.3 에너지 볼트,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:335,적 100마리 처치 시 Lv.3 에너지 볼트,,,
MLUA_WEAPONTIERDATALOGIC_073,적 100마리 처치 시 Lv.3 페페,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:336,적 100마리 처치 시 Lv.3 페페,,,
MLUA_WEAPONTIERDATALOGIC_074,케이그,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:341,케이그,,,
MLUA_WEAPONTIERDATALOGIC_075,드래곤 스태프,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:356,드래곤 스태프,,,
MLUA_WEAPONTIERDATALOGIC_076,쿨타임,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:358,쿨타임,,,
MLUA_WEAPONTIERDATALOGIC_077,쟈이힌 스태프,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:371,쟈이힌 스태프,,,
MLUA_WEAPONTIERDATALOGIC_078,Lv.5 썬더 볼트,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:388,Lv.5 썬더 볼트,,,
MLUA_WEAPONTIERDATALOGIC_079,Lv.5 썬더 커터,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:389,Lv.5 썬더 커터,,,
MLUA_WEAPONTIERDATALOGIC_080,Lv.5 에너지 볼트,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:390,Lv.5 에너지 볼트,,,
MLUA_WEAPONTIERDATALOGIC_081,Lv.5 페페,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:391,Lv.5 페페,,,
MLUA_WEAPONTIERDATALOGIC_082,무명의 은반지,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:419,무명의 은반지,,,
MLUA_WEAPONTIERDATALOGIC_083,여명의 금반지,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:421,여명의 금반지,,,
MLUA_WEAPONTIERDATALOGIC_084,서리꽃 반지,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:423,서리꽃 반지,,,
MLUA_WEAPONTIERDATALOGIC_085,천사의 맹세,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:425,천사의 맹세,,,
MLUA_WEAPONTIERDATALOGIC_086,페어리퀸의 눈물,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:427,페어리퀸의 눈물,,,
MLUA_WEAPONTIERDATALOGIC_087,심연의 눈동자,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:429,심연의 눈동자,,,
MLUA_WEAPONTIERDATALOGIC_088,워 보우,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:435,워 보우,,,
MLUA_WEAPONTIERDATALOGIC_089,레드 바이퍼,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:436,레드 바이퍼,,,
MLUA_WEAPONTIERDATALOGIC_090,기본 공격 피해량 {P}% 증가,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:436 | RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:438,기본 공격 피해량 {P}% 증가,,,
MLUA_WEAPONTIERDATALOGIC_091,봉황위궁,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:437,봉황위궁,,,
MLUA_WEAPONTIERDATALOGIC_092,적 10마리 처치 시 추가 기본 공격,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:437,적 10마리 처치 시 추가 기본 공격,,,
MLUA_WEAPONTIERDATALOGIC_093,골든 아룬드,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:438,골든 아룬드,,,
MLUA_WEAPONTIERDATALOGIC_094,메투스,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:439,메투스,,,
MLUA_WEAPONTIERDATALOGIC_095,골든 니스록,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:440,골든 니스록,,,
MLUA_WEAPONTIERDATALOGIC_096,기본 공격 시 {P}% 확률로 추가 공격 1회 발동,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:440,기본 공격 시 {P}% 확률로 추가 공격 1회 발동,,,
MLUA_WEAPONTIERDATALOGIC_097,양손검,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:445,양손검,,,
MLUA_WEAPONTIERDATALOGIC_098,하이랜더,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:446,하이랜더,,,
MLUA_WEAPONTIERDATALOGIC_099,공격력 {P}%,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:446 | RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:448,공격력 {P}%,,,
MLUA_WEAPONTIERDATALOGIC_100,그리스,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:447,그리스,,,
MLUA_WEAPONTIERDATALOGIC_101,적 30마리 처치 시 HP {P}% 회복,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:447,적 30마리 처치 시 HP {P}% 회복,,,
MLUA_WEAPONTIERDATALOGIC_102,그륜힐,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:448,그륜힐,,,
MLUA_WEAPONTIERDATALOGIC_103,청운검,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:449,청운검,,,
MLUA_WEAPONTIERDATALOGIC_104,받는 피해 {P}% 감소,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:449 | RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:470,받는 피해 {P}% 감소,,,
MLUA_WEAPONTIERDATALOGIC_105,참화도,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:450,참화도,,,
MLUA_WEAPONTIERDATALOGIC_106,HP 30% 이하 시 공격력 {P}% 증가,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:450,HP 30% 이하 시 공격력 {P}% 증가,,,
MLUA_WEAPONTIERDATALOGIC_107,삼각 자마다르,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:455,삼각 자마다르,,,
MLUA_WEAPONTIERDATALOGIC_108,태극부채,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:456,태극부채,,,
MLUA_WEAPONTIERDATALOGIC_109,게타,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:457,게타,,,
MLUA_WEAPONTIERDATALOGIC_110,"몬스터 30마리 처치 시 치명타 확률 {P}% 증가(10초), 지속시간동안 갱신X",RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:457,"몬스터 30마리 처치 시 치명타 확률 {P}% 증가(10초), 지속시간동안 갱신X",,,
MLUA_WEAPONTIERDATALOGIC_111,용천권,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:458,용천권,,,
MLUA_WEAPONTIERDATALOGIC_112,바키트,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:459,바키트,,,
MLUA_WEAPONTIERDATALOGIC_113,블러드 대거,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:460,블러드 대거,,,
MLUA_WEAPONTIERDATALOGIC_114,"기본 공격시 {C}% 확률 치명타 피해 {P}% 증가(10초), 지속시간동안 갱신X",RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:460,"기본 공격시 {C}% 확률 치명타 피해 {P}% 증가(10초), 지속시간동안 갱신X",,,
MLUA_WEAPONTIERDATALOGIC_115,드라카즈 제복,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:465,드라카즈 제복,,,
MLUA_WEAPONTIERDATALOGIC_116,다크 오로라 로브,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:466,다크 오로라 로브,,,
MLUA_WEAPONTIERDATALOGIC_117,전투 시작 시 최대 HP의 {P}% 보호막 획득,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:466 | RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:478,전투 시작 시 최대 HP의 {P}% 보호막 획득,,,
MLUA_WEAPONTIERDATALOGIC_118,빛의 수련기사 로브,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:467,빛의 수련기사 로브,,,
MLUA_WEAPONTIERDATALOGIC_119,몬스터 50마리 처치 시 HP {P}% 회복,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:467 | RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:479,몬스터 50마리 처치 시 HP {P}% 회복,,,
MLUA_WEAPONTIERDATALOGIC_120,여제의 쓸만한 로브,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:470,여제의 쓸만한 로브,,,
MLUA_WEAPONTIERDATALOGIC_121,템페스트 후드로브,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:471,템페스트 후드로브,,,
MLUA_WEAPONTIERDATALOGIC_122,HP 30% 이하일 때 받는 피해 {P}% 감소,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:471 | RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:481,HP 30% 이하일 때 받는 피해 {P}% 감소,,,
MLUA_WEAPONTIERDATALOGIC_123,얼티밋 슈트,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:472,얼티밋 슈트,,,
MLUA_WEAPONTIERDATALOGIC_124,치명적인 피해를 받을 때 5초 무적(전투당 1회),RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:472,치명적인 피해를 받을 때 5초 무적(전투당 1회),,,
MLUA_WEAPONTIERDATALOGIC_125,기사단 제복,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:477,기사단 제복,,,
MLUA_WEAPONTIERDATALOGIC_126,10주년 화이트 슈트,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:478,10주년 화이트 슈트,,,
MLUA_WEAPONTIERDATALOGIC_127,메이플 베릴 리센느,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:479,메이플 베릴 리센느,,,
MLUA_WEAPONTIERDATALOGIC_128,메이플 래티넘 리센느,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:480,메이플 래티넘 리센느,,,
MLUA_WEAPONTIERDATALOGIC_129,피격 시 {P}% 확률로 피해 무효화,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:480,피격 시 {P}% 확률로 피해 무효화,,,
MLUA_WEAPONTIERDATALOGIC_130,메이플 이올렛 슈트,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:481,메이플 이올렛 슈트,,,
MLUA_WEAPONTIERDATALOGIC_131,10주년 블랙 슈트,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:482,10주년 블랙 슈트,,,
MLUA_WEAPONTIERDATALOGIC_132,HP가 20% 이하가 되면 즉시 HP {P}% 회복(전투당 1회),RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:482,HP가 20% 이하가 되면 즉시 HP {P}% 회복(전투당 1회),,,
MLUA_WEAPONTIERDATALOGIC_133,신문지 투구,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:487,신문지 투구,,,
MLUA_WEAPONTIERDATALOGIC_134,본 헬름,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:488,본 헬름,,,
MLUA_WEAPONTIERDATALOGIC_135,공격력 +{P}%,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:488 | RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:490,공격력 +{P}%,,,
MLUA_WEAPONTIERDATALOGIC_136,자쿰의 투구,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:489,자쿰의 투구,,,
MLUA_WEAPONTIERDATALOGIC_137,몬스터 50마리 처치 시 모든 스킬 쿨타임 {P}% 감소,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:489,몬스터 50마리 처치 시 모든 스킬 쿨타임 {P}% 감소,,,
MLUA_WEAPONTIERDATALOGIC_138,데비존의 모자,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:490,데비존의 모자,,,
MLUA_WEAPONTIERDATALOGIC_139,템페스트 깃털모자,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:493,템페스트 깃털모자,,,
MLUA_WEAPONTIERDATALOGIC_140,스킬 사용 시 다음 기본 공격의 대미지 {P}% 증가 (10초),RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:493,스킬 사용 시 다음 기본 공격의 대미지 {P}% 증가 (10초),,,
MLUA_WEAPONTIERDATALOGIC_141,벨룸의 헬름,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:494,벨룸의 헬름,,,
MLUA_WEAPONTIERDATALOGIC_142,스킬 사용 후 다음 스킬의 대미지 {P}% 증가 (10초),RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:494,스킬 사용 후 다음 스킬의 대미지 {P}% 증가 (10초),,,
MLUA_WEAPONTIERDATALOGIC_143,노가다 목장갑,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:499,노가다 목장갑,,,
MLUA_WEAPONTIERDATALOGIC_144,알타이르 글러브,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:500,알타이르 글러브,,,
MLUA_WEAPONTIERDATALOGIC_145,기본 공격 대미지 +{P}%,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:500,기본 공격 대미지 +{P}%,,,
MLUA_WEAPONTIERDATALOGIC_146,하드레더 글로브,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:502,하드레더 글로브,,,
MLUA_WEAPONTIERDATALOGIC_147,기본 공격 20회마다 다음 기본 공격의 치명타 확률 +{P}% 증가 (5초),RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:502,기본 공격 20회마다 다음 기본 공격의 치명타 확률 +{P}% 증가 (5초),,,
MLUA_WEAPONTIERDATALOGIC_148,해군 함장의 장갑,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:503,해군 함장의 장갑,,,
MLUA_WEAPONTIERDATALOGIC_149,기본 공격 30회마다 다음 기본 공격의 대미지 {P}% 증가,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:503,기본 공격 30회마다 다음 기본 공격의 대미지 {P}% 증가,,,
MLUA_WEAPONTIERDATALOGIC_150,무공의 장갑,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:504,무공의 장갑,,,
MLUA_WEAPONTIERDATALOGIC_151,기본 공격으로 적 처치 시 다음 기본 공격의 대미지 {P}% 증가,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:504,기본 공격으로 적 처치 시 다음 기본 공격의 대미지 {P}% 증가,,,
MLUA_WEAPONTIERDATALOGIC_152,소공의 장갑,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:505,소공의 장갑,,,
MLUA_WEAPONTIERDATALOGIC_153,기본 공격 10회마다 강화 공격 발동 (기본 공격 대미지의 200%),RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:505,기본 공격 10회마다 강화 공격 발동 (기본 공격 대미지의 200%),,,
MLUA_WEAPONTIERDATALOGIC_154,허름한 망토,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:510,허름한 망토,,,
MLUA_WEAPONTIERDATALOGIC_155,온화의 망토,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:511,온화의 망토,,,
MLUA_WEAPONTIERDATALOGIC_156,피해량 +{P}%,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:511,피해량 +{P}%,,,
MLUA_WEAPONTIERDATALOGIC_157,이카루스 망토,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:513,이카루스 망토,,,
MLUA_WEAPONTIERDATALOGIC_158,몬스터 50마리 처치 시 피해량 +{P}% (10초),RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:513,몬스터 50마리 처치 시 피해량 +{P}% (10초),,,
MLUA_WEAPONTIERDATALOGIC_159,검은색 가이아의 망토,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:514,검은색 가이아의 망토,,,
MLUA_WEAPONTIERDATALOGIC_160,엘리트/보스 몬스터에게 주는 피해량 +{P}%,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:514 | RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:516,엘리트/보스 몬스터에게 주는 피해량 +{P}%,,,
MLUA_WEAPONTIERDATALOGIC_161,빨간색 세라프의 망토,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:515,빨간색 세라프의 망토,,,
MLUA_WEAPONTIERDATALOGIC_162,체력 +{P}%,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:515,체력 +{P}%,,,
MLUA_WEAPONTIERDATALOGIC_163,파란색 자일즈의 망토,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:516,파란색 자일즈의 망토,,,
MLUA_WEAPONTIERDATALOGIC_164,기본 공격시 %s%% 확률 %s,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:929,기본 공격시 %s%% 확률 %s,,,
MLUA_PKGPLAYERINVENTORY_001,강화 주문서가 부족합니다!,RootDesk/MyDesk/Inventory/Core/PkgPlayerInventory.mlua:1035,강화 주문서가 부족합니다!,,,
MLUA_PKGPLAYERINVENTORY_002,골드가 부족합니다!,RootDesk/MyDesk/Inventory/Core/PkgPlayerInventory.mlua:1039,골드가 부족합니다!,,,
MLUA_PKGPLAYERINVENTORY_003,이미 최대 레벨입니다,RootDesk/MyDesk/Inventory/Core/PkgPlayerInventory.mlua:1043,이미 최대 레벨입니다,,,
MLUA_PKGPLAYERINVENTORY_004,강화할 수 없는 장비입니다,RootDesk/MyDesk/Inventory/Core/PkgPlayerInventory.mlua:1047,강화할 수 없는 장비입니다,,,
MLUA_PKGPLAYERINVENTORY_005,강화에 실패했습니다,RootDesk/MyDesk/Inventory/Core/PkgPlayerInventory.mlua:1050,강화에 실패했습니다,,,
MLUA_UICOMPOSEPOPUP_001,(최고 등급),RootDesk/MyDesk/Inventory/UI/UIComposePopup.mlua:667,(최고 등급),(Max Grade),,
MLUA_UICOMPOSEPOPUP_002,품질 S 유지,RootDesk/MyDesk/Inventory/UI/UIComposePopup.mlua:686,품질 S 유지,,,
MLUA_UICOMPOSEPOPUP_003,품질,RootDesk/MyDesk/Inventory/UI/UIComposePopup.mlua:689 | RootDesk/MyDesk/Inventory/UI/UIComposePopup.mlua:690,품질,,,
MLUA_UICOMPOSEPOPUP_004,승급,RootDesk/MyDesk/Inventory/UI/UIComposePopup.mlua:690,승급,,,
MLUA_UICOMPOSEPOPUP_005,이미 사용된 장비예요. 다시 선택해 주세요.,RootDesk/MyDesk/Inventory/UI/UIComposePopup.mlua:811,이미 사용된 장비예요. 다시 선택해 주세요.,,,
MLUA_UICOMPOSEPOPUP_006,합성 성공!,RootDesk/MyDesk/Inventory/UI/UIComposePopup.mlua:1014,합성 성공!,,,
MLUA_UIEQUIPPOPUP_001,아이템 설명이 아직 등록되지 않았습니다.,RootDesk/MyDesk/Inventory/UI/UIEquipPopup.mlua:270 | RootDesk/MyDesk/Inventory/UI/UIEquipPopup.mlua:279,아이템 설명이 아직 등록되지 않았습니다.,No description registered for this item yet.,,
MLUA_UIEQUIPPOPUP_002,장착 해제,RootDesk/MyDesk/Inventory/UI/UIEquipPopup.mlua:315 | /ui/EquipmentGroup/Inventory/EquipPopup/Panel/ButtonEquip/Label,장착 해제,,,
MLUA_UIEQUIPPOPUP_003,장착,RootDesk/MyDesk/Inventory/UI/UIEquipPopup.mlua:315,장착,,,
MLUA_UIEQUIPPOPUP_004,버튼 클릭 — 준비중(디자인 확정 전),[LOG] RootDesk/MyDesk/Inventory/UI/UIEquipPopup.mlua:628,버튼 클릭 — 준비중(디자인 확정 전),,,
MLUA_UIINVENTORY_001,판매하기,RootDesk/MyDesk/Inventory/UI/UIInventory.mlua:280,판매하기,Sell,,
