Key,한국어원문,위치(Note),en,zh-TW,ja
MLUA_EPISODEREWARDLOGIC_003,방어구,RootDesk/MyDesk/EpisodeReward/EpisodeRewardLogic.mlua:215 | RootDesk/MyDesk/Inventory/Core/Logic/InventoryExpandLogic.mlua:112 | RootDesk/MyDesk/PlayerLevel/LevelRewardLogic.mlua:194 | /ui/EquipmentGroup/Inventory/ComposePopup/Panel/RightPanel/TabHolder/Armor/Background/UIText | /ui/EquipmentGroup/Inventory/Panel/InventoryPanel/TabHolder/Armor/Background/UIText,Armor,,
MLUA_EPISODEREWARDLOGIC_004,무기,RootDesk/MyDesk/EpisodeReward/EpisodeRewardLogic.mlua:216 | RootDesk/MyDesk/Inventory/Core/Logic/InventoryExpandLogic.mlua:111 | RootDesk/MyDesk/PlayerLevel/LevelRewardLogic.mlua:105 | RootDesk/MyDesk/PlayerLevel/LevelRewardLogic.mlua:195 | /ui/EquipmentGroup/Inventory/ComposePopup/Panel/RightPanel/TabHolder/Weapon/Background/UIText,Weapon,,
MLUA_EPISODEREWARDUI_001,모두 받음,RootDesk/MyDesk/EpisodeReward/EpisodeRewardUI.mlua:222 | RootDesk/MyDesk/PlayerLevel/LevelRewardUI.mlua:293,All Claimed,,
MLUA_EPISODEREWARDUI_002,모든 에피소드 보상을 받았어요!,RootDesk/MyDesk/EpisodeReward/EpisodeRewardUI.mlua:224,,,
MLUA_EPISODEREWARDUI_003,받기,RootDesk/MyDesk/EpisodeReward/EpisodeRewardUI.mlua:228 | RootDesk/MyDesk/IdleReward/IdleRewardUI.mlua:262 | RootDesk/MyDesk/PlayerLevel/LevelRewardUI.mlua:297 | /ui/AchievementGroup/Panel/List/Grid/RowTemplate/BtnClaim | /ui/EpisodeRewardGroup/Panel/BtnClaim,,,
MLUA_ERRORCODEENUM_001,일시적인 오류가 발생했어요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:180,,,
MLUA_ERRORCODEENUM_002,잘못된 요청이에요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:181 | RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:182 | RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:183 | RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:184 | RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:185,,,
MLUA_ERRORCODEENUM_003,지금 위치에서는 할 수 없어요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:186,,,
MLUA_ERRORCODEENUM_004,아직 사용할 수 없는 직업이에요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:187,,,
MLUA_ERRORCODEENUM_005,잠시 후 다시 시도해 주세요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:188,,,
MLUA_ERRORCODEENUM_006,유저 정보를 찾을 수 없어요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:189,,,
MLUA_ERRORCODEENUM_007,데이터를 불러오는 중이에요. 잠시 후 다시 시도해 주세요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:190,,,
MLUA_ERRORCODEENUM_008,이용이 제한된 계정이에요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:191,,,
MLUA_ERRORCODEENUM_009,데이터를 불러오지 못했어요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:192 | RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:193 | RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:194 | RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:195 | RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:196,,,
MLUA_ERRORCODEENUM_010,인벤토리를 불러오지 못했어요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:197,,,
MLUA_ERRORCODEENUM_011,아이템을 찾을 수 없어요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:198,,,
MLUA_ERRORCODEENUM_012,사용할 수 없는 아이템이에요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:199 | RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:200 | RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:216 | RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:218,,,
MLUA_ERRORCODEENUM_013,사용할 수 없는 장비예요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:201 | RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:212,,,
MLUA_ERRORCODEENUM_014,잠긴 아이템이에요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:202,,,
MLUA_ERRORCODEENUM_015,착용 중인 장비예요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:203,,,
MLUA_ERRORCODEENUM_016,이미 사라진 아이템이에요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:204,,,
MLUA_ERRORCODEENUM_017,버릴 수 없는 아이템이에요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:205 | RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:214,,,
MLUA_ERRORCODEENUM_018,기간이 만료된 아이템이에요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:206,,,
MLUA_ERRORCODEENUM_019,레벨이 부족해요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:207,,,
MLUA_ERRORCODEENUM_020,이 직업은 착용할 수 없어요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:208,,,
MLUA_ERRORCODEENUM_021,이미 착용 중이에요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:209,,,
MLUA_ERRORCODEENUM_022,해제할 장비가 없어요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:210,,,
MLUA_ERRORCODEENUM_023,착용할 수 있는 칸이 없어요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:211,,,
MLUA_ERRORCODEENUM_024,아이템 개수가 부족해요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:213 | RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:215,,,
MLUA_ERRORCODEENUM_025,잠글 수 없는 아이템이에요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:217,,,
MLUA_ERRORCODEENUM_026,같은 종류의 효과가 이미 적용 중이에요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:219,,,
MLUA_ERRORCODEENUM_027,아이템을 받지 못했어요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:220 | RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:221 | RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:222 | RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:223,,,
MLUA_ERRORCODEENUM_028,아이템을 삭제하지 못했어요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:224,,,
MLUA_ERRORCODEENUM_029,장비창이 가득 찼어요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:225,,,
MLUA_ERRORCODEENUM_030,이미 최고 등급이라 합성할 수 없어요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:226,,,
MLUA_ERRORCODEENUM_031,합성할 수 없는 재료예요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:227,,,
MLUA_ERRORCODEENUM_032,합성 재료 개수가 맞지 않아요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:228,,,
MLUA_ERRORCODEENUM_033,착용 중인 장비는 재료로 쓸 수 없어요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:229,,,
MLUA_ERRORCODEENUM_034,이미 최대 강화 단계예요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:230,,,
MLUA_ERRORCODEENUM_035,골드가 부족해요.,RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:231,,,
MLUA_ERRORCODEENUM_036,요청을 처리하지 못했어요. (코드 %d),RootDesk/MyDesk/Inventory/Core/Enums/ErrorCodeEnum.mlua:235,,,
MLUA_GACHAUI_003,스킬,RootDesk/MyDesk/GachaUI.mlua:459 | RootDesk/MyDesk/SkillInventory.mlua:312 | /ui/GachaGroup/Panel/TabRail/BtnTabSkill | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_18/Name | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_19/Name,Skill,,
MLUA_GACHAUI_004,유물,RootDesk/MyDesk/GachaUI.mlua:460 | RootDesk/MyDesk/UI/RelicUI.mlua:97 | /ui/GachaGroup/Panel/TabRail/BtnTabRelic | /ui/TitleGroup/RelicPanel/Title | /ui/TitleGroup/TabBar/BtnRelicLabel,Relic,,
MLUA_GACHAUI_010,레어,RootDesk/MyDesk/GachaUI.mlua:775 | RootDesk/MyDesk/Inventory/Core/Enums/GearGradeEnum.mlua:71 | /ui/TitleGroup/SkillPanel/GradeFilterList/btnGradeRare,Rare,,
MLUA_GACHAUI_011,매직,RootDesk/MyDesk/GachaUI.mlua:776 | RootDesk/MyDesk/Inventory/Core/Enums/GearGradeEnum.mlua:70 | /ui/TitleGroup/SkillPanel/GradeFilterList/btnGradeMagic,Magic,,
MLUA_GACHAUI_012,일반,RootDesk/MyDesk/GachaUI.mlua:778 | /ui/TitleGroup/SkillPanel/GradeFilterList/btnGradeNormal,Common,,
MLUA_GACHAUI_013,스킬 획득 확률,RootDesk/MyDesk/GachaUI.mlua:787,,,
MLUA_GACHAUI_014,유물 획득 확률,RootDesk/MyDesk/GachaUI.mlua:788,,,
MLUA_GACHAUI_018,거주 지역 정책에 따라 유료 뽑기를 이용할 수 없습니다,RootDesk/MyDesk/GachaUI.mlua:956 | /ui/GachaGroup/Panel/PolicyNotice,,,
MLUA_GAMEMANAGER_029,구미호,RootDesk/MyDesk/GameManager.mlua:2032 | RootDesk/MyDesk/UI/DamageSkinLogic.mlua:54,,,
MLUA_GAMEMANAGER_034,모든 적 빙결!,RootDesk/MyDesk/GameManager.mlua:7657,,,
MLUA_GAMEMANAGER_035,허수아비 소환!,RootDesk/MyDesk/GameManager.mlua:7821,,,
MLUA_GAMEMANAGER_036,토네이도 발생!,RootDesk/MyDesk/GameManager.mlua:7983,,,
MLUA_GAMEOVERUI_002,이어하기,RootDesk/MyDesk/UI/GameOverUI.mlua:159 | /ui/GameOverGroup/GameOverBack/GameOverPanel/BtnContinue/Label,Continue,,
MLUA_GEARGRADEENUM_001,노말,RootDesk/MyDesk/Inventory/Core/Enums/GearGradeEnum.mlua:69,,,
MLUA_GEARGRADEENUM_002,에픽,RootDesk/MyDesk/Inventory/Core/Enums/GearGradeEnum.mlua:72,,,
MLUA_GEARGRADEENUM_003,유니크,RootDesk/MyDesk/Inventory/Core/Enums/GearGradeEnum.mlua:73,,,
MLUA_GEARGRADEENUM_004,레전더리,RootDesk/MyDesk/Inventory/Core/Enums/GearGradeEnum.mlua:74,,,
MLUA_IDLEREWARDLOGIC_001,구름정원,RootDesk/MyDesk/IdleReward/IdleRewardLogic.mlua:128 | RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:79,,,
MLUA_IDLEREWARDLOGIC_002,엘라스 산맥,RootDesk/MyDesk/IdleReward/IdleRewardLogic.mlua:129 | RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:81,,,
MLUA_IDLEREWARDLOGIC_003,태초의 마을,RootDesk/MyDesk/IdleReward/IdleRewardLogic.mlua:130 | RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:77 | /ui/IdleRewardGroup/Panel/ChapterRow/Name | /ui/WorldCharacterSelectGroup/Panel/WorldNameText,,,
MLUA_IDLEREWARDUI_001,%d시간 %02d분 %02d초,RootDesk/MyDesk/IdleReward/IdleRewardUI.mlua:126,,,
MLUA_IDLEREWARDUI_002,%02d분 %02d초,RootDesk/MyDesk/IdleReward/IdleRewardUI.mlua:127,,,
MLUA_IDLEREWARDUI_004,(최대 24시간,RootDesk/MyDesk/IdleReward/IdleRewardUI.mlua:197,,,
MLUA_IDLEREWARDUI_015,장비를 넣지 못했어요. 잠시 후 다시 시도해 주세요,RootDesk/MyDesk/IdleReward/IdleRewardUI.mlua:403,,,
MLUA_INVENTORYEXPANDLOGIC_001,기타,RootDesk/MyDesk/Inventory/Core/Logic/InventoryExpandLogic.mlua:113 | /ui/DefaultGroup/DpsMeter/Board/Line1/EtcLabel | /ui/DefaultGroup/DpsMeter/Board/Line2/EtcLabel | /ui/DefaultGroup/DpsMeter/Board/Line3/EtcLabel | /ui/DefaultGroup/DpsMeter/Board/Line4/EtcLabel,Etc,,
MLUA_INVENTORYEXPANDLOGIC_002,인벤토리,RootDesk/MyDesk/Inventory/Core/Logic/InventoryExpandLogic.mlua:114 | /ui/EquipmentGroup/Inventory/Panel/Title | /ui/InventoryGroup/Panel/TitleBar/Title,Inventory,,
MLUA_LEVELREWARDLOGIC_001,골드,RootDesk/MyDesk/PlayerLevel/LevelRewardLogic.mlua:100,,,
MLUA_LEVELREWARDLOGIC_002,다이아,RootDesk/MyDesk/PlayerLevel/LevelRewardLogic.mlua:101 | RootDesk/MyDesk/UI/ShopUI.mlua:135 | /ui/TitleGroup/ShopPanel/Tabs/TabDiamond/Label,,,
MLUA_LEVELREWARDLOGIC_003,유물 뽑기권,RootDesk/MyDesk/PlayerLevel/LevelRewardLogic.mlua:102 | RootDesk/MyDesk/Puzzle/Map24TreasureChestLogic.mlua:109,,,
MLUA_LEVELREWARDLOGIC_004,스킬 뽑기권,RootDesk/MyDesk/PlayerLevel/LevelRewardLogic.mlua:103,,,
MLUA_LEVELREWARDUI_001,모든 보상을 받았어요!,RootDesk/MyDesk/PlayerLevel/LevelRewardUI.mlua:280,All rewards claimed!,,
MLUA_MAP21RELICEASTEREGG_001,실피드,RootDesk/MyDesk/Puzzle/Map21RelicEasterEgg.mlua:115 | RootDesk/MyDesk/UI/CharacterUnlockUI.mlua:52 | RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:283 | /ui/CharacterUnlockGroup/Panel/NameText | /ui/TitleGroup/SkillPanel/CharacterFilterList/btnCharSylph,Sylph,,
MLUA_MAP21RELICEASTEREGG_002,"바람과 함께 전장을 누비는 신비로운 궁수.
빠른 화살로 적의 약점을 꿰뚫고, 거센
바람으로 전장을 지배한다.",RootDesk/MyDesk/Puzzle/Map21RelicEasterEgg.mlua:115 | /ui/CharacterUnlockGroup/Panel/OptionBox/OptionText,,,
MLUA_MAP23ERDASEASTEREGGLOGIC_001,정수가 부족합니다,RootDesk/MyDesk/Puzzle/Map23ErdasEasterEggLogic.mlua:29,,,
MLUA_MAP23ERDASEASTEREGGLOGIC_003,첫번째,RootDesk/MyDesk/Puzzle/Map23ErdasEasterEggLogic.mlua:123,,,
MLUA_MAP23ERDASEASTEREGGLOGIC_004,두번째,RootDesk/MyDesk/Puzzle/Map23ErdasEasterEggLogic.mlua:124,,,
MLUA_MAP23ERDASEASTEREGGLOGIC_005,세번째,RootDesk/MyDesk/Puzzle/Map23ErdasEasterEggLogic.mlua:126,,,
MLUA_MAP23ERDASEASTEREGGLOGIC_006,어딘가에 포탈이 활성화되었다!,RootDesk/MyDesk/Puzzle/Map23ErdasEasterEggLogic.mlua:152,,,
MLUA_MAPMANAGER_001,빠른 이동으로 몬스터가 빨라집니다!,RootDesk/MyDesk/Map/MapManager.mlua:1316,,,
MLUA_MAPMANAGER_002,빠른 이동으로 몬스터가 강해집니다!,RootDesk/MyDesk/Map/MapManager.mlua:1318,,,
MLUA_MAPMANAGER_003,빠른 이동으로 「절망의 칼날」이 소환되었습니다.,RootDesk/MyDesk/Map/MapManager.mlua:1320,,,
MLUA_MAPMOVEUI_001,"가운데에 답이 있고, 오른쪽에 길이 있으며, 왼쪽에 끝이 있다",RootDesk/MyDesk/MapMoveUI.mlua:156,,,
MLUA_MAPTAXILOGIC_001,티켓이 없습니다!,RootDesk/MyDesk/MapTaxiLogic.mlua:31,,,
MLUA_MONSTERSPAWNER_005,보스가 등장합니다!,RootDesk/MyDesk/MonsterSpawner.mlua:1262,,,
MLUA_MONSTERSPAWNER_006,검투사가 등장했습니다,RootDesk/MyDesk/MonsterSpawner.mlua:1655,,,
MLUA_MONSTERSPAWNER_008,뜻밖의 행운! 발록이 등장했습니다!,RootDesk/MyDesk/MonsterSpawner.mlua:2408,,,
MLUA_NINJASTATUEPUZZLELOGIC_001,얄미운 미니무르가 등장했다!,RootDesk/MyDesk/Puzzle/NinjaStatuePuzzleLogic.mlua:79,,,
MLUA_OPTIONUI_001,[ 전투는 자동입니다 ],RootDesk/MyDesk/OptionUI.mlua:143,[ Combat is automatic ],,
MLUA_OPTIONUI_002,캐릭터가 알아서 몬스터를 공격합니다.,RootDesk/MyDesk/OptionUI.mlua:144,Your character attacks monsters on its own.,,
MLUA_OPTIONUI_003,화면에서 몬스터를 한 번 누르면 그 몬스터를 먼저 노립니다.,RootDesk/MyDesk/OptionUI.mlua:145,Tap a monster on screen to target it first.,,
MLUA_OPTIONUI_004,[ 레벨업하면 카드를 고릅니다 ],RootDesk/MyDesk/OptionUI.mlua:147,,,
MLUA_OPTIONUI_005,경험치가 가득 차면 화면 오른쪽에 카드 세 장이 나타납니다.,RootDesk/MyDesk/OptionUI.mlua:148,,,
MLUA_OPTIONUI_006,한 장을 골라 새 스킬을 배우거나 가진 스킬을 강화하세요.,RootDesk/MyDesk/OptionUI.mlua:149,,,
MLUA_OPTIONUI_007,카드를 길게 누르고 있으면 어떤 효과인지 미리 볼 수 있습니다.,RootDesk/MyDesk/OptionUI.mlua:150,,,
MLUA_OPTIONUI_008,[ 같은 스킬을 모으면 강해집니다 ],RootDesk/MyDesk/OptionUI.mlua:152,,,
MLUA_OPTIONUI_009,같은 카드를 여러 번 고르면 스킬 레벨이 올라갑니다.,RootDesk/MyDesk/OptionUI.mlua:153,,,
MLUA_OPTIONUI_010,특정 스킬을 함께 갖추면 더 강한 조합 스킬로 바뀌기도 합니다.,RootDesk/MyDesk/OptionUI.mlua:154,,,
MLUA_OPTIONUI_011,"어떤 조합이 있는지는 옵션의 ""조합식""에서 확인하세요.",RootDesk/MyDesk/OptionUI.mlua:155,,,
MLUA_OPTIONUI_012,[ 좌우 화살표로 구역을 옮깁니다 ],RootDesk/MyDesk/OptionUI.mlua:157,,,
MLUA_OPTIONUI_013,화면 양옆의 화살표를 누르면 다음 구역으로 넘어갑니다.,RootDesk/MyDesk/OptionUI.mlua:158,,,
MLUA_OPTIONUI_014,자물쇠가 걸린 길은 그 구역의 보스를 쓰러뜨려야 열립니다.,RootDesk/MyDesk/OptionUI.mlua:159,,,
MLUA_OPTIONUI_015,[ 쓰러져도 끝이 아닙니다 ],RootDesk/MyDesk/OptionUI.mlua:161,,,
MLUA_OPTIONUI_016,다이아를 쓰면 쓰러진 자리에서 바로 이어할 수 있습니다.,RootDesk/MyDesk/OptionUI.mlua:162,,,
MLUA_OPTIONUI_017,처음부터 다시 시작하면 이번 판에 모은 잡템이 골드로 바뀝니다.,RootDesk/MyDesk/OptionUI.mlua:163,,,
MLUA_OPTIONUI_018,[ 판이 끝나도 남는 것 ],RootDesk/MyDesk/OptionUI.mlua:165,,,
MLUA_OPTIONUI_019,"장비와 유물, 스킬 강화는 로비에 그대로 남습니다.",RootDesk/MyDesk/OptionUI.mlua:166,,,
MLUA_OPTIONUI_020,"인벤토리에서 장비를 장착하고, 합성하고, 필요 없는 것은 팔 수 있습니다.",RootDesk/MyDesk/OptionUI.mlua:167,,,
MLUA_PKGPLAYERINVENTORY_001,강화 주문서가 부족합니다!,RootDesk/MyDesk/Inventory/Core/PkgPlayerInventory.mlua:1035,,,
MLUA_PKGPLAYERINVENTORY_002,골드가 부족합니다!,RootDesk/MyDesk/Inventory/Core/PkgPlayerInventory.mlua:1039,,,
MLUA_PKGPLAYERINVENTORY_003,이미 최대 레벨입니다,RootDesk/MyDesk/Inventory/Core/PkgPlayerInventory.mlua:1043,,,
MLUA_PKGPLAYERINVENTORY_004,강화할 수 없는 장비입니다,RootDesk/MyDesk/Inventory/Core/PkgPlayerInventory.mlua:1047,,,
MLUA_PKGPLAYERINVENTORY_005,강화에 실패했습니다,RootDesk/MyDesk/Inventory/Core/PkgPlayerInventory.mlua:1050,,,
MLUA_PLAYERINVENTORY_001,수상한 점액,RootDesk/MyDesk/PlayerInventory.mlua:134,,,
MLUA_PLAYERINVENTORY_002,낡은 가죽,RootDesk/MyDesk/PlayerInventory.mlua:135,,,
MLUA_PLAYERINVENTORY_003,이블아이의 꼬리,RootDesk/MyDesk/PlayerInventory.mlua:138,,,
MLUA_PLAYERINVENTORY_004,커즈아이의 꼬리,RootDesk/MyDesk/PlayerInventory.mlua:139,,,
MLUA_PLAYERINVENTORY_005,달팽이의 껍질,RootDesk/MyDesk/PlayerInventory.mlua:142,,,
MLUA_PLAYERINVENTORY_006,변형된 달팽이의 껍질,RootDesk/MyDesk/PlayerInventory.mlua:143,,,
MLUA_PLAYERINVENTORY_007,버섯의 포자,RootDesk/MyDesk/PlayerInventory.mlua:144,,,
MLUA_PLAYERINVENTORY_008,빨간 달팽이의 껍질,RootDesk/MyDesk/PlayerInventory.mlua:145,,,
MLUA_PLAYERINVENTORY_009,돼지의 꼬리,RootDesk/MyDesk/PlayerInventory.mlua:146,,,
MLUA_PLAYERINVENTORY_010,주니어 부기의 뿔,RootDesk/MyDesk/PlayerInventory.mlua:147,,,
MLUA_PLAYERINVENTORY_011,스텀프의 눈물,RootDesk/MyDesk/PlayerInventory.mlua:148,,,
MLUA_PLAYERINVENTORY_012,옥토퍼스의 다리,RootDesk/MyDesk/PlayerInventory.mlua:149,,,
MLUA_PLAYERINVENTORY_013,리본,RootDesk/MyDesk/PlayerInventory.mlua:150,,,
MLUA_PLAYERINVENTORY_014,음흉한 여우의 꼬리,RootDesk/MyDesk/PlayerInventory.mlua:153,,,
MLUA_PLAYERINVENTORY_015,주황버섯의 갓,RootDesk/MyDesk/PlayerInventory.mlua:154,,,
MLUA_PLAYERINVENTORY_016,로랑의 집게발,RootDesk/MyDesk/PlayerInventory.mlua:157,,,
MLUA_PLAYERINVENTORY_017,엄티의 등껍질,RootDesk/MyDesk/PlayerInventory.mlua:158,,,
MLUA_PLAYERINVENTORY_018,클랑의 집게발,RootDesk/MyDesk/PlayerInventory.mlua:159,,,
MLUA_PLAYERINVENTORY_019,날치,RootDesk/MyDesk/PlayerInventory.mlua:162,,,
MLUA_PLAYERINVENTORY_020,조개껍데기,RootDesk/MyDesk/PlayerInventory.mlua:163,,,
MLUA_PLAYERINVENTORY_021,노란 불가사리의 다리,RootDesk/MyDesk/PlayerInventory.mlua:164,,,
MLUA_PLAYERINVENTORY_022,뿔버섯의 갓,RootDesk/MyDesk/PlayerInventory.mlua:167,,,
MLUA_PLAYERINVENTORY_023,좀비 머쉬맘의 포자,RootDesk/MyDesk/PlayerInventory.mlua:168,,,
MLUA_PLAYERINVENTORY_024,빛나는 박쥐 날개,RootDesk/MyDesk/PlayerInventory.mlua:171,,,
MLUA_PLAYERINVENTORY_025,스톤골렘의 돌조각,RootDesk/MyDesk/PlayerInventory.mlua:174,,,
MLUA_PLAYERINVENTORY_026,다크 스톤골렘의 돌조각,RootDesk/MyDesk/PlayerInventory.mlua:175,,,
MLUA_PLAYERINVENTORY_027,믹스골렘의 조각,RootDesk/MyDesk/PlayerInventory.mlua:176,,,
MLUA_PLAYERINVENTORY_028,아이스 믹스골렘의 조각,RootDesk/MyDesk/PlayerInventory.mlua:177,,,
MLUA_PLAYERINVENTORY_029,페어리의 더듬이,RootDesk/MyDesk/PlayerInventory.mlua:178,,,
MLUA_PLAYERINVENTORY_030,로얄페어리의 날개,RootDesk/MyDesk/PlayerInventory.mlua:179,,,
MLUA_PLAYERINVENTORY_031,그레이의 촉수,RootDesk/MyDesk/PlayerInventory.mlua:182,,,
MLUA_PLAYERINVENTORY_032,반딧불 슬라임의 방울,RootDesk/MyDesk/PlayerInventory.mlua:185,,,
MLUA_PLAYERINVENTORY_033,페어리 슬라임의 방울,RootDesk/MyDesk/PlayerInventory.mlua:186,,,
MLUA_PLAYERINVENTORY_034,워터 엘리먼트의 정수,RootDesk/MyDesk/PlayerInventory.mlua:187,,,
MLUA_PLAYERINVENTORY_035,트리 엘리먼트의 나뭇잎,RootDesk/MyDesk/PlayerInventory.mlua:188,,,
MLUA_PLAYERINVENTORY_036,미스틱 위습의 신비한 가루,RootDesk/MyDesk/PlayerInventory.mlua:189,,,
MLUA_PLAYERINVENTORY_037,하급 마법책,RootDesk/MyDesk/PlayerInventory.mlua:190,,,
MLUA_PLAYERINVENTORY_038,루팡의 바나나,RootDesk/MyDesk/PlayerInventory.mlua:193,,,
MLUA_PLAYERINVENTORY_039,재규어의 발톱,RootDesk/MyDesk/PlayerInventory.mlua:194,,,
MLUA_PLAYERINVENTORY_040,바나나 갈매기의 깃털,RootDesk/MyDesk/PlayerInventory.mlua:195,,,
MLUA_PLAYERINVENTORY_041,좀비루팡이 남긴 바나나 껍질,RootDesk/MyDesk/PlayerInventory.mlua:196,,,
MLUA_PLAYERINVENTORY_042,주니어 네키의 가죽,RootDesk/MyDesk/PlayerInventory.mlua:199,,,
MLUA_PLAYERINVENTORY_043,리게이터의 가죽,RootDesk/MyDesk/PlayerInventory.mlua:200,,,
MLUA_PLAYERINVENTORY_044,크로코의 가죽,RootDesk/MyDesk/PlayerInventory.mlua:201,,,
MLUA_PLAYERINVENTORY_045,늪진흙괴물의 진흙,RootDesk/MyDesk/PlayerInventory.mlua:202,,,
MLUA_PLAYERINVENTORY_046,새싹진흙괴물의 새싹,RootDesk/MyDesk/PlayerInventory.mlua:203,,,
MLUA_PLAYERINVENTORY_047,멜러디의 빗자루,RootDesk/MyDesk/PlayerInventory.mlua:204,,,
MLUA_PLAYERINVENTORY_048,스티지의 날개,RootDesk/MyDesk/PlayerInventory.mlua:205,,,
MLUA_PLAYERINVENTORY_049,주니어 레이스의 뼈,RootDesk/MyDesk/PlayerInventory.mlua:208,,,
MLUA_PLAYERINVENTORY_050,레이스의 뼈,RootDesk/MyDesk/PlayerInventory.mlua:209,,,
MLUA_PLAYERINVENTORY_051,스켈독의 뼈,RootDesk/MyDesk/PlayerInventory.mlua:210,,,
MLUA_PLAYERINVENTORY_052,머미독의 붕대,RootDesk/MyDesk/PlayerInventory.mlua:211,,,
MLUA_PLAYERINVENTORY_053,쉐도우 듀어러의 결정,RootDesk/MyDesk/PlayerInventory.mlua:215,,,
MLUA_PLAYERINVENTORY_054,자이언트 쉐도우의 파편,RootDesk/MyDesk/PlayerInventory.mlua:216,,,
MLUA_PLAYERINVENTORY_055,쉐도우 블레이드의 그림자 구슬,RootDesk/MyDesk/PlayerInventory.mlua:217,,,
MLUA_PLAYERINVENTORY_056,오다군 정찰병의 철판,RootDesk/MyDesk/PlayerInventory.mlua:218,,,
MLUA_PLAYERINVENTORY_057,스타픽시의 별조각,RootDesk/MyDesk/PlayerInventory.mlua:225,,,
